target_action,priority,target_score,market_slug,question,outcome,category,signal_cohort,edge_lower_bound,liquidity,spread,rejection_reason,recommended_query,reason,next_command,rank
IGNORE_NEGATIVE_EDGE,5,4.86,will-matt-olson-hit-the-most-home-runs-during-the-2026-mlb-regular-season,Will Matt Olson hit the most home runs during the 2026 MLB regular season?,No,baseball_mlb_match,baseball_mlb_match,-0.05514754732977303,120.0,0.026000000000000023,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17353
IGNORE_NEGATIVE_EDGE,5,4.85996,will-the-atlanta-braves-clinch-a-spot-in-the-2026-mlb-postseason,Will the Atlanta Braves clinch a spot in the 2026 MLB Postseason?,Yes,baseball_mlb_match,baseball_mlb_match,-0.05714274732977304,139.95999999999998,0.028000000000000025,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17354
IGNORE_NEGATIVE_EDGE,5,4.85835,will-spd-win-30-33-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections-20260805193138009,Will SPD win 30-33 seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,No,geopolitics,geopolitics,-0.06317889755080225,158.35,0.029999999999999916,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17355
IGNORE_NEGATIVE_EDGE,5,4.8582,will-nvda-dip-to-168-in-august-2026,Will NVIDIA (NVDA) hit (LOW) $168 in August?,No,unknown,unknown,-0.06191399732977304,158.2,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17356
IGNORE_NEGATIVE_EDGE,5,4.85534,atp-tsitsip-buse-2026-07-13-set-totals-2pt5,Stefanos Tsitsipas vs. Ignacio Buse: Total Sets O/U 2.5,Under 2.5,tennis,tennis_tennis_set,-0.1823661057500206,155.34,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,tennis,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17357
IGNORE_NEGATIVE_EDGE,5,4.85087,2026-mlb-win-totals-new-york-mets,Will the New York Mets win more than 89.5 games in the 2026 MLB Regular Season?,U 89.5,baseball_mlb_match,baseball_mlb_match,-0.05528039732977304,110.87,0.026000000000000023,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17358
IGNORE_NEGATIVE_EDGE,5,4.85,wta-kawa-waltert-2026-07-13-set-totals-2pt5,Katarzyna Kawa vs. Simona Waltert: Total Sets O/U 2.5,Under 2.5,tennis,tennis_tennis_set,-0.18191290575002061,150.0,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,tennis,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17359
IGNORE_NEGATIVE_EDGE,5,4.85,will-ronald-acuna-jrpt-record-a-hit-at-the-2026-mlb-all-star-game-20260714022249857,Will Ronald Acuña Jr. record a hit at the 2026 MLB All-Star Game?,No,baseball_mlb_match,baseball_mlb_match,-0.05538763651605989,110.0,0.026000000000000023,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17360
IGNORE_NEGATIVE_EDGE,5,4.85,will-cody-bellinger-record-a-hit-at-the-2026-mlb-all-star-game-20260714022249827,Will Cody Bellinger record a hit at the 2026 MLB All-Star Game?,Yes,baseball_mlb_match,baseball_mlb_match,-0.030573583070736904,150.0,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17361
IGNORE_NEGATIVE_EDGE,5,4.85,will-cody-bellinger-record-a-hit-at-the-2026-mlb-all-star-game-20260714022249827,Will Cody Bellinger record a hit at the 2026 MLB All-Star Game?,No,baseball_mlb_match,baseball_mlb_match,-0.13718597802872015,150.0,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17362
IGNORE_NEGATIVE_EDGE,5,4.84985,spcx-above-90-on-july-31-2026,Will SpaceX (SPCX) close above $90 end of July?,Yes,unknown,unknown,-0.06871083746501956,189.85,0.03400000000000003,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17363
IGNORE_NEGATIVE_EDGE,5,4.8479,will-xiaomi-be-the-third-best-ai-lab-at-the-end-of-october-2026-20260811194842205,Will Xiaomi be the third-best AI lab at the end of October 2026?,No,unknown,unknown,-0.05813499732977299,137.9,0.029000000000000026,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17364
IGNORE_NEGATIVE_EDGE,5,4.84706,will-the-miami-marlins-clinch-a-spot-in-the-2026-mlb-postseason,Will the Miami Marlins clinch a spot in the 2026 MLB Postseason?,No,baseball_mlb_match,baseball_mlb_match,-0.1091427762817207,247.06,0.039999999999999925,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17365
IGNORE_NEGATIVE_EDGE,5,4.84402,dota2-ts8-liquid-2026-07-15-game2-kill-over-55pt5,Total Kills Over/Under 55.5 in Game 2?,Over,worldcup,esports_match,-0.018857672124027367,244.02,0.03999999999999998,alpha lower-bound edge below configured minimum; cohort_quarantined,world cup,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17366
IGNORE_NEGATIVE_EDGE,5,4.84359,will-shea-langeliers-record-a-hit-at-the-2026-mlb-all-star-game-20260714022249814,Will Shea Langeliers record a hit at the 2026 MLB All-Star Game?,Yes,baseball_mlb_match,baseball_mlb_match,-0.007138773601123307,143.59,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17367
IGNORE_NEGATIVE_EDGE,5,4.84359,will-shea-langeliers-record-a-hit-at-the-2026-mlb-all-star-game-20260714022249814,Will Shea Langeliers record a hit at the 2026 MLB All-Star Game?,No,baseball_mlb_match,baseball_mlb_match,-0.12903515681815125,143.59,0.029999999999999916,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17368
IGNORE_NEGATIVE_EDGE,5,4.8425,xrp-above-0pt6-on-july-17-2026,Will the price of XRP be above $0.60 on July 17?,Yes,crypto,crypto,-0.05701792732977304,122.5,0.028000000000000025,alpha lower-bound edge below configured minimum; cohort_quarantined,xrp,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17369
IGNORE_NEGATIVE_EDGE,5,4.84114,will-leon-edwards-become-ufc-champion-in-2026,Will Leon Edwards become UFC champion in 2026?,No,geopolitics,geopolitics,-0.056175197329773094,111.14,0.027000000000000024,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17370
IGNORE_NEGATIVE_EDGE,5,4.84032,will-the-boston-celtics-make-the-2027-nba-playoffs-20260708210742374,Will the Boston Celtics make the 2027 NBA Playoffs?,Yes,basketball_nba_match,basketball_nba_match,-0.09572993603238872,140.32,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17371
IGNORE_NEGATIVE_EDGE,5,4.84032,will-the-boston-celtics-make-the-2027-nba-playoffs-20260708210742374,Will the Boston Celtics make the 2027 NBA Playoffs?,No,basketball_nba_match,basketball_nba_match,-0.050525420433462406,140.32,0.03,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17372
IGNORE_NEGATIVE_EDGE,5,4.84,will-mistral-be-the-second-best-ai-lab-at-the-end-of-september-2026-20260722221500039,Will Mistral be the second-best AI lab at the end of September 2026?,No,unknown,unknown,-0.057749960778696735,100.0,0.026000000000000023,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17373
IGNORE_NEGATIVE_EDGE,5,4.84,will-ewy-reach-162-by-july-20-2026,Will South Korea ETF (EWY) hit (HIGH) $162 Week of July 20 2026?,Yes,unknown,unknown,-0.060583327415662955,140.0,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17374
IGNORE_NEGATIVE_EDGE,5,4.84,will-afd-win-50-or-more-seats-in-the-2026-sachsen-anhalt-parliamentary-elections-20260722230807023,Will AfD win 50 or more seats in the 2026 Sachsen-Anhalt parliamentary elections?,No,geopolitics,geopolitics,-0.05715399732977304,100.0,0.026000000000000023,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17375
IGNORE_NEGATIVE_EDGE,5,4.8397,will-pltr-dip-to-96-in-july-2026,Will Palantir Technologies Inc. (PLTR) hit (LOW) $96 in July?,No,unknown,unknown,-0.07441220275535333,219.7,0.03799999999999992,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17376
IGNORE_NEGATIVE_EDGE,5,4.8382,wta-kasatki-rybakin-2026-08-06-first-set-winner-Kasatkina-vs-Rybakina,Set 1 Winner: Kasatkina vs Rybakina,Rybakina,tennis,tennis_tennis_winner,-0.13056253061224496,138.2,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,tennis,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17377
IGNORE_NEGATIVE_EDGE,5,4.8382,wta-kasatki-rybakin-2026-08-06-first-set-winner-Kasatkina-vs-Rybakina,Set 1 Winner: Kasatkina vs Rybakina,Kasatkina,tennis,tennis_tennis_winner,-0.028005158717032394,138.2,0.03,alpha lower-bound edge below configured minimum; cohort_quarantined,tennis,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17378
IGNORE_NEGATIVE_EDGE,5,4.83781,spy-closes-above-720-on-july-20-2026,S&P 500 (SPY) closes above $720 on July 20?,Yes,equities_macro,equities_macro,-0.06556904440707396,217.81,0.038000000000000034,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17379
IGNORE_NEGATIVE_EDGE,5,4.8367,will-manny-machado-hit-50-or-more-home-runs-during-the-2026-mlb-regular-season-20260702210914336,Will Manny Machado hit 50 or more home runs during the 2026 MLB regular season?,No,baseball_mlb_match,baseball_mlb_match,-0.056611547329772985,106.7,0.027000000000000024,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17380
IGNORE_NEGATIVE_EDGE,5,4.832,will-openai-be-the-third-best-ai-lab-at-the-end-of-october-2026-20260811194842202,Will OpenAI be the third-best AI lab at the end of October 2026?,No,ai_model_leader,ai_model_leader,-0.0571419973297731,102.0,0.027000000000000024,alpha lower-bound edge below configured minimum,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17381
IGNORE_NEGATIVE_EDGE,5,4.83,will-alibaba-have-the-best-ai-model-on-livebench-mathematics-at-the-end-of-september-2026-20260728165020635,Will Alibaba have the best AI model on LiveBench (Mathematics) at the end of September 2026?,No,ai_model_leader,ai_model_leader,-0.0581176373297731,120.0,0.029000000000000026,alpha lower-bound edge below configured minimum,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17382
IGNORE_NEGATIVE_EDGE,5,4.82843,will-chris-hacopian-be-drafted-in-the-top-10-in-the-2026-mlb-draft-20260706202609055,Will Chris Hacopian be drafted in the top 10 in the 2026 MLB Draft?,No,baseball_mlb_match,baseball_mlb_match,-0.0647018247425908,118.43,0.029000000000000026,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17383
IGNORE_NEGATIVE_EDGE,5,4.8258,openai-ipo-closing-market-cap-above-1pt4t,OpenAI IPO closing market cap above $1.4T?,No,equities_macro,equities_macro,-0.2032029595192915,125.8,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17384
IGNORE_NEGATIVE_EDGE,5,4.8238,will-3-fed-rate-hikes-happen-in-2026-20260623190852892,Will 3 Fed rate hikes happen in 2026?,No,macro_rates,macro_rates,-0.06944255538500889,173.8,0.03500000000000003,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17385
IGNORE_NEGATIVE_EDGE,5,4.82252,will-openai-be-the-second-best-code-arena-webdev-ai-lab-at-the-end-of-september-2026-20260722215814730,Will OpenAI be the second-best Code Arena | WebDev AI lab at the end of September 2026?,Yes,ai_model_leader,ai_model_leader,-0.051769577569932494,122.52,0.03,alpha lower-bound edge below configured minimum,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17386
IGNORE_NEGATIVE_EDGE,5,4.82252,will-openai-be-the-second-best-code-arena-webdev-ai-lab-at-the-end-of-september-2026-20260722215814730,Will OpenAI be the second-best Code Arena | WebDev AI lab at the end of September 2026?,No,ai_model_leader,ai_model_leader,-0.09423493603238871,122.52,0.030000000000000027,alpha lower-bound edge below configured minimum,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17387
IGNORE_NEGATIVE_EDGE,5,4.82,will-google-be-the-third-best-ai-lab-at-the-end-of-october-2026-20260811194842199,Will Google be the third-best AI lab at the end of October 2026?,Yes,unknown,unknown,-0.027556734693877576,120.0,0.03,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17388
IGNORE_NEGATIVE_EDGE,5,4.82,will-google-be-the-third-best-ai-lab-at-the-end-of-october-2026-20260811194842199,Will Google be the third-best AI lab at the end of October 2026?,No,unknown,unknown,-0.13178153061224496,120.0,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17389
IGNORE_NEGATIVE_EDGE,5,4.82,will-ewy-dip-to-161-by-july-20-2026,Will South Korea ETF (EWY) hit (LOW) $161 Week of July 20 2026?,Yes,unknown,unknown,-0.0950413360323887,120.0,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17390
IGNORE_NEGATIVE_EDGE,5,4.82,will-ewy-dip-to-161-by-july-20-2026,Will South Korea ETF (EWY) hit (LOW) $161 Week of July 20 2026?,No,unknown,unknown,-0.047053388278388265,120.0,0.03,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17391
IGNORE_NEGATIVE_EDGE,5,4.81331,will-solana-reach-220-by-december-31-2026,"Will Solana reach $220 by December 31, 2026?",No,crypto,crypto,-0.07670638712865725,213.31,0.039999999999999925,alpha lower-bound edge below configured minimum; cohort_quarantined,solana updown,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17392
IGNORE_NEGATIVE_EDGE,5,4.813,wta-pegula-eala-2026-08-02-first-set-total-8pt5,Pegula vs. Eala: Set 1 Games O/U 8.5,Over,tennis,tennis_tennis_set,-0.20237895951929133,113.0,0.029999999999999916,alpha lower-bound edge below configured minimum; cohort_quarantined,tennis,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17393
IGNORE_NEGATIVE_EDGE,5,4.81,will-juan-soto-record-a-hit-at-the-2026-mlb-all-star-game-20260714022249836,Will Juan Soto record a hit at the 2026 MLB All-Star Game?,Yes,baseball_mlb_match,baseball_mlb_match,-0.011819733239733293,110.0,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17394
IGNORE_NEGATIVE_EDGE,5,4.81,will-juan-soto-record-a-hit-at-the-2026-mlb-all-star-game-20260714022249836,Will Juan Soto record a hit at the 2026 MLB All-Star Game?,No,baseball_mlb_match,baseball_mlb_match,-0.12754249750380808,110.0,0.029999999999999916,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17395
IGNORE_NEGATIVE_EDGE,5,4.81,will-belal-muhammad-become-ufc-champion-in-2026,Will Belal Muhammad become UFC champion in 2026?,No,mma_match,mma_match,-0.060997197329773045,130.0,0.03200000000000003,alpha lower-bound edge below configured minimum,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17396
IGNORE_NEGATIVE_EDGE,5,4.80999,will-the-san-diego-padres-hit-the-most-home-runs-in-the-2026-mlb-regular-season-20260702205616641,Will the San Diego Padres hit the most home runs in the 2026 MLB regular season?,No,baseball_mlb_match,baseball_mlb_match,-0.06677938744561608,119.99,0.031000000000000028,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17397
IGNORE_NEGATIVE_EDGE,5,4.80864,will-ewy-reach-167-by-july-20-2026,Will South Korea ETF (EWY) hit (HIGH) $167 Week of July 20 2026?,No,unknown,unknown,-0.03898025503743714,208.64,0.03999999999999998,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17398
IGNORE_NEGATIVE_EDGE,5,4.80568,will-one-person-dissent-the-july-fed-decision-20260616001928667,Will one person dissent the July Fed decision?,Yes,macro_rates,macro_rates,-0.032523111983809444,105.68,0.03,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17399
IGNORE_NEGATIVE_EDGE,5,4.80568,will-one-person-dissent-the-july-fed-decision-20260616001928667,Will one person dissent the July Fed decision?,No,macro_rates,macro_rates,-0.13431793061224495,105.68,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17400
IGNORE_NEGATIVE_EDGE,5,4.8,will-ewy-reach-162-by-august-3-2026,Will South Korea ETF (EWY) hit (HIGH) $162 Week of August 3 2026?,Yes,unknown,unknown,-0.06177299732977288,100.0,0.029999999999999916,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17401
IGNORE_NEGATIVE_EDGE,5,4.79349,will-marcus-thuram-score-a-goal-at-the-2026-fifa-world-cup,Will Marcus Thuram score a goal at the 2026 FIFA World Cup?,No,worldcup,soccer_match,-0.066301230338362,153.49,0.03599999999999992,alpha lower-bound edge below configured minimum; cohort_quarantined,world cup,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17402
IGNORE_NEGATIVE_EDGE,5,4.78365,atp-ofner-tirante-2026-07-13-first-set-total-10pt5,Ofner vs. Tirante: Set 1 Games O/U 10.5,Under,tennis,tennis_tennis_set,-0.1916077182628531,183.65,0.039999999999999925,alpha lower-bound edge below configured minimum; cohort_quarantined,tennis,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17403
IGNORE_NEGATIVE_EDGE,5,4.78365,atp-ofner-tirante-2026-07-13-first-set-total-10pt5,Ofner vs. Tirante: Set 1 Games O/U 10.5,Over,tennis,tennis_tennis_set,-0.004408162640556355,183.65,0.03999999999999998,alpha lower-bound edge below configured minimum; cohort_quarantined,tennis,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17404
IGNORE_NEGATIVE_EDGE,5,4.78361,will-umar-nurmagomedov-be-the-ufc-bantamweight-champion-on-december-31-2026,"Will Umar Nurmagomedov be the UFC Bantamweight Champion on December 31, 2026?",No,policy_legal,policy_legal,-0.06754896367076405,113.61,0.03299999999999992,alpha lower-bound edge below configured minimum,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17405
IGNORE_NEGATIVE_EDGE,5,4.7813,will-lamine-yamal-win-the-silver-ball-at-the-2026-fifa-world-cup-20260603194503873,Will Lamine Yamal win the Silver Ball at the 2026 FIFA World Cup?,No,worldcup,soccer_match,-0.1154002080172113,151.3,0.03700000000000003,alpha lower-bound edge below configured minimum; cohort_quarantined,world cup,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17406
IGNORE_NEGATIVE_EDGE,5,4.78102,haiti-elections-delayed-again,Haiti elections delayed again?,Yes,geopolitics,geopolitics,-0.07008028571541727,151.01999999999998,0.03700000000000003,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17407
IGNORE_NEGATIVE_EDGE,5,4.776,will-googl-reach-410-in-july-2026,Will Alphabet Inc. (GOOGL) hit (HIGH) $410 in July?,No,unknown,unknown,-0.06740567861422411,116.0,0.03400000000000003,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17408
IGNORE_NEGATIVE_EDGE,5,4.77,will-the-stpt-louis-cardinals-hit-the-most-home-runs-in-the-2026-mlb-regular-season-20260702205616644,Will the St. Louis Cardinals hit the most home runs in the 2026 MLB regular season?,No,baseball_mlb_match,baseball_mlb_match,-0.06641446399643977,120.0,0.03500000000000003,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17409
IGNORE_NEGATIVE_EDGE,5,4.77,will-the-kansas-city-royals-hit-the-most-home-runs-in-the-2026-mlb-regular-season-20260702205616630,Will the Kansas City Royals hit the most home runs in the 2026 MLB regular season?,No,baseball_mlb_match,baseball_mlb_match,-0.06641446399643977,120.0,0.03500000000000003,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17410
IGNORE_NEGATIVE_EDGE,5,4.766,will-msft-dip-to-330-in-july-2026,Will Microsoft Corporation (MSFT) hit (LOW) $330 in July?,No,unknown,unknown,-0.06868339560563501,116.0,0.03499999999999992,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17411
IGNORE_NEGATIVE_EDGE,5,4.76459,will-ace-reese-be-drafted-3rd-overall-in-the-2026-mlb-draft-20260706213505350,Will Ace Reese be drafted 3rd overall in the 2026 MLB Draft?,No,baseball_mlb_match,baseball_mlb_match,-0.07560297072410073,144.59,0.038000000000000034,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17412
IGNORE_NEGATIVE_EDGE,5,4.75705,lol-blg-hle1-2026-07-12-game4-kill-over-33pt5,Total Kills Over/Under 33.5 in Game 4?,Under,esports_match,esports_match,-0.15788133964836046,157.05,0.039999999999999925,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17413
IGNORE_NEGATIVE_EDGE,5,4.751,will-andy-pages-hit-40-or-more-home-runs-during-the-2026-mlb-regular-season-20260702210646883,Will Andy Pages hit 40 or more home runs during the 2026 MLB regular season?,No,baseball_mlb_match,baseball_mlb_match,-0.07029799732977299,151.0,0.039999999999999925,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17414
IGNORE_NEGATIVE_EDGE,5,4.74197,atp-jover-daniel-2026-07-13-match-total-21pt5,Jover vs. Daniel: Match O/U 21.5,Over,tennis,tennis_tennis_total,-0.13646403108545807,131.97,0.039000000000000035,alpha lower-bound edge below configured minimum,tennis,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17415
IGNORE_NEGATIVE_EDGE,5,4.73,will-the-new-york-mets-hit-the-most-home-runs-in-the-2026-mlb-regular-season-20260702205616636,Will the New York Mets hit the most home runs in the 2026 MLB regular season?,No,baseball_mlb_match,baseball_mlb_match,-0.07036461399643967,120.0,0.039000000000000035,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17416
IGNORE_NEGATIVE_EDGE,5,4.73,will-the-detroit-tigers-hit-the-most-home-runs-in-the-2026-mlb-regular-season-20260702205616628,Will the Detroit Tigers hit the most home runs in the 2026 MLB regular season?,No,baseball_mlb_match,baseball_mlb_match,-0.07474779732977312,120.0,0.039000000000000035,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17417
